date,product_id,quantity,revenue,profit,stock_on_hand,product_name,category,cost_price,selling_price,supplier_id
2023-12-15,PROD_0034,0.0,0.0,0.0,23,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-12-15,PROD_0035,0.0,0.0,0.0,38,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-12-15,PROD_0036,0.0,0.0,0.0,91,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-12-15,PROD_0037,4.0,2732.0,1257.48,38,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-12-15,PROD_0038,0.0,0.0,0.0,60,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-12-15,PROD_0039,0.0,0.0,0.0,77,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-12-15,PROD_0040,9.0,7553.43,3366.9000000000005,8,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-12-15,PROD_0041,5.0,1785.2,757.6500000000001,14,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-12-15,PROD_0042,0.0,0.0,0.0,96,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-12-15,PROD_0043,7.0,352.38,62.79000000000005,53,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-12-15,PROD_0044,0.0,0.0,0.0,62,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-12-15,PROD_0045,0.0,0.0,0.0,86,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-12-15,PROD_0046,2.0,745.36,221.48000000000002,0,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-12-15,PROD_0047,0.0,0.0,0.0,49,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-12-15,PROD_0048,2.0,883.18,399.9599999999999,40,Books - Away,Books,241.61,441.59,SUP_007
2023-12-15,PROD_0049,0.0,0.0,0.0,54,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-12-15,PROD_0050,5.0,1999.25,942.05,73,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-12-16,PROD_0001,11.0,889.57,310.97,54,Books - Surface,Books,52.6,80.87,SUP_001
2023-12-16,PROD_0002,6.0,1127.46,424.68,47,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-12-16,PROD_0003,2.0,369.54,154.68,90,Books - Show,Books,107.43,184.77,SUP_009
2023-12-16,PROD_0004,9.0,1775.34,713.16,1,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-12-16,PROD_0005,15.0,7775.25,2493.9000000000005,1,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-12-16,PROD_0006,18.0,12668.94,4046.4000000000015,44,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-12-16,PROD_0007,1.0,107.78,50.39,44,Toys - Win,Toys,57.39,107.78,SUP_010
2023-12-16,PROD_0008,5.0,3616.5499999999997,1589.0999999999997,60,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-12-16,PROD_0009,2.0,1463.24,489.58000000000004,24,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-12-16,PROD_0010,2.0,1411.48,578.66,88,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-12-16,PROD_0011,5.0,654.3000000000001,133.20000000000005,44,Books - Finally,Books,104.22,130.86,SUP_004
2023-12-16,PROD_0012,0.0,0.0,0.0,0,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-12-16,PROD_0013,7.0,1748.67,725.2,81,Toys - Production,Toys,146.21,249.81,SUP_006
2023-12-16,PROD_0014,2.0,523.5,140.72000000000003,19,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-12-16,PROD_0015,4.0,1649.6,415.7199999999998,23,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-12-16,PROD_0016,11.0,3683.7899999999995,1082.1799999999998,0,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-12-16,PROD_0017,4.0,2589.96,1208.1200000000001,70,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-12-16,PROD_0018,8.0,6088.0,2786.56,20,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-12-16,PROD_0019,12.0,982.92,473.75999999999993,66,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-12-16,PROD_0020,0.0,0.0,0.0,70,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-12-16,PROD_0021,12.0,2343.96,666.4800000000002,0,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-12-16,PROD_0022,4.0,925.48,370.52,53,Books - Answer,Books,138.74,231.37,SUP_010
2023-12-16,PROD_0023,5.0,1871.8,934.9,99,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-12-16,PROD_0024,5.0,2272.2,1013.0999999999999,39,Books - Drive,Books,251.82,454.44,SUP_002
2023-12-16,PROD_0025,2.0,1164.2,529.3000000000001,63,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-12-16,PROD_0026,9.0,557.1899999999999,187.01999999999992,0,Books - Figure,Books,41.13,61.91,SUP_008
2023-12-16,PROD_0027,5.0,1093.9,427.95000000000005,40,Books - Base,Books,133.19,218.78,SUP_001
2023-12-16,PROD_0028,0.0,0.0,0.0,79,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-12-16,PROD_0029,0.0,0.0,0.0,0,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-12-16,PROD_0030,1.0,907.33,429.96000000000004,80,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-12-16,PROD_0031,6.0,3694.38,1394.2199999999998,51,Books - Blood,Books,383.36,615.73,SUP_002
2023-12-16,PROD_0032,8.0,5427.68,2048.32,34,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-12-16,PROD_0033,1.0,256.84,63.619999999999976,84,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-12-16,PROD_0034,4.0,1931.2,717.28,30,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-12-16,PROD_0035,11.0,9039.909999999998,4193.6399999999985,18,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-12-16,PROD_0036,7.0,511.07000000000005,242.41000000000003,42,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-12-16,PROD_0037,0.0,0.0,0.0,22,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-12-16,PROD_0038,6.0,691.26,253.79999999999998,9,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-12-16,PROD_0039,8.0,2123.84,1004.8000000000002,65,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-12-16,PROD_0040,5.0,4196.35,1870.5000000000005,87,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-12-16,PROD_0041,2.0,714.08,303.06000000000006,0,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-12-16,PROD_0042,4.0,2815.2,1011.9599999999998,0,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-12-16,PROD_0043,7.0,352.38,62.79000000000004,17,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-12-16,PROD_0044,3.0,1079.16,184.1400000000001,7,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-12-16,PROD_0045,13.0,685.36,125.97,16,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-12-16,PROD_0046,13.0,4844.84,1439.6200000000001,5,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-12-16,PROD_0047,5.0,2438.75,1067.6499999999999,30,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-12-16,PROD_0048,5.0,2207.95,999.8999999999996,45,Books - Away,Books,241.61,441.59,SUP_007
2023-12-16,PROD_0049,4.0,388.4,163.51999999999998,98,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-12-16,PROD_0050,9.0,3598.6500000000005,1695.6900000000005,0,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-12-17,PROD_0001,5.0,404.35,141.35000000000002,3,Books - Surface,Books,52.6,80.87,SUP_001
2023-12-17,PROD_0002,0.0,0.0,0.0,49,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-12-17,PROD_0003,10.0,1847.7,773.4,57,Books - Show,Books,107.43,184.77,SUP_009
2023-12-17,PROD_0004,14.0,2761.64,1109.36,1,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-12-17,PROD_0005,5.0,2591.75,831.3000000000002,36,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-12-17,PROD_0006,11.0,7742.13,2472.800000000001,68,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-12-17,PROD_0007,1.0,107.78,50.39,59,Toys - Win,Toys,57.39,107.78,SUP_010
2023-12-17,PROD_0008,5.0,3616.5499999999997,1589.0999999999997,72,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-12-17,PROD_0009,7.0,5121.34,1713.5300000000002,12,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-12-17,PROD_0010,1.0,705.74,289.33,62,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-12-17,PROD_0011,5.0,654.3000000000001,133.20000000000007,5,Books - Finally,Books,104.22,130.86,SUP_004
2023-12-17,PROD_0012,2.0,1856.98,871.46,53,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-12-17,PROD_0013,0.0,0.0,0.0,94,Toys - Production,Toys,146.21,249.81,SUP_006
2023-12-17,PROD_0014,4.0,1047.0,281.44000000000005,67,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-12-17,PROD_0015,1.0,412.4,103.92999999999995,64,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-12-17,PROD_0016,7.0,2344.23,688.66,91,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-12-17,PROD_0017,1.0,647.49,302.03000000000003,4,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-12-17,PROD_0018,9.0,6849.0,3134.88,25,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-12-17,PROD_0019,8.0,655.28,315.84,2,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-12-17,PROD_0020,1.0,182.63,68.44,44,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-12-17,PROD_0021,7.0,1367.3100000000002,388.7800000000002,88,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-12-17,PROD_0022,12.0,2776.4399999999996,1111.5599999999997,43,Books - Answer,Books,138.74,231.37,SUP_010
2023-12-17,PROD_0023,0.0,0.0,0.0,0,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-12-17,PROD_0024,2.0,908.88,405.24,25,Books - Drive,Books,251.82,454.44,SUP_002
2023-12-17,PROD_0025,9.0,5238.9,2381.8500000000004,59,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-12-17,PROD_0026,4.0,247.64,83.11999999999998,7,Books - Figure,Books,41.13,61.91,SUP_008
2023-12-17,PROD_0027,4.0,875.12,342.36,88,Books - Base,Books,133.19,218.78,SUP_001
2023-12-17,PROD_0028,0.0,0.0,0.0,19,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-12-17,PROD_0029,1.0,100.08,35.42,35,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-12-17,PROD_0030,5.0,4536.650000000001,2149.8,84,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-12-17,PROD_0031,4.0,2462.92,929.48,54,Books - Blood,Books,383.36,615.73,SUP_002
2023-12-17,PROD_0032,6.0,4070.76,1536.2400000000002,32,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-12-17,PROD_0033,10.0,2568.3999999999996,636.1999999999996,81,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-12-17,PROD_0034,4.0,1931.2,717.28,55,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-12-17,PROD_0035,2.0,1643.62,762.4799999999999,48,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-12-17,PROD_0036,4.0,292.04,138.52,48,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-12-17,PROD_0037,3.0,2049.0,943.1100000000001,98,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-12-17,PROD_0038,0.0,0.0,0.0,84,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-12-17,PROD_0039,9.0,2389.32,1130.4,32,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-12-17,PROD_0040,10.0,8392.7,3741.000000000001,15,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-12-17,PROD_0041,2.0,714.08,303.06000000000006,91,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-12-17,PROD_0042,9.0,6334.2,2276.91,1,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-12-17,PROD_0043,1.0,50.34,8.970000000000006,0,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-12-17,PROD_0044,4.0,1438.88,245.5200000000002,1,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-12-17,PROD_0045,0.0,0.0,0.0,14,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-12-17,PROD_0046,3.0,1118.04,332.22,56,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-12-17,PROD_0047,9.0,4389.75,1921.7699999999998,57,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-12-17,PROD_0048,5.0,2207.95,999.8999999999999,62,Books - Away,Books,241.61,441.59,SUP_007
2023-12-17,PROD_0049,1.0,97.1,40.879999999999995,2,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-12-17,PROD_0050,0.0,0.0,0.0,30,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-12-18,PROD_0001,3.0,242.61,84.81,22,Books - Surface,Books,52.6,80.87,SUP_001
2023-12-18,PROD_0002,9.0,1691.19,637.02,23,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-12-18,PROD_0003,5.0,923.85,386.69999999999993,92,Books - Show,Books,107.43,184.77,SUP_009
2023-12-18,PROD_0004,7.0,1380.82,554.68,87,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-12-18,PROD_0005,0.0,0.0,0.0,28,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-12-18,PROD_0006,0.0,0.0,0.0,54,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-12-18,PROD_0007,4.0,431.12,201.56,21,Toys - Win,Toys,57.39,107.78,SUP_010
2023-12-18,PROD_0008,18.0,13019.579999999998,5720.759999999998,18,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-12-18,PROD_0009,9.0,6584.58,2203.11,26,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-12-18,PROD_0010,4.0,2822.96,1157.3200000000002,34,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-12-18,PROD_0011,2.0,261.72,53.28000000000003,14,Books - Finally,Books,104.22,130.86,SUP_004
2023-12-18,PROD_0012,0.0,0.0,0.0,15,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-12-18,PROD_0013,0.0,0.0,0.0,51,Toys - Production,Toys,146.21,249.81,SUP_006
2023-12-18,PROD_0014,5.0,1308.75,351.80000000000007,68,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-12-18,PROD_0015,0.0,0.0,0.0,55,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-12-18,PROD_0016,4.0,1339.56,393.52,89,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-12-18,PROD_0017,3.0,1942.47,906.0900000000001,4,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-12-18,PROD_0018,0.0,0.0,0.0,0,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-12-18,PROD_0019,6.0,491.46,236.88,11,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-12-18,PROD_0020,0.0,0.0,0.0,15,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-12-18,PROD_0021,7.0,1367.31,388.7800000000001,48,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-12-18,PROD_0022,4.0,925.48,370.52,93,Books - Answer,Books,138.74,231.37,SUP_010
2023-12-18,PROD_0023,7.0,2620.52,1308.8600000000001,77,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-12-18,PROD_0024,2.0,908.88,405.24,79,Books - Drive,Books,251.82,454.44,SUP_002
2023-12-18,PROD_0025,1.0,582.1,264.65000000000003,26,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-12-18,PROD_0026,5.0,309.54999999999995,103.89999999999998,65,Books - Figure,Books,41.13,61.91,SUP_008
2023-12-18,PROD_0027,0.0,0.0,0.0,10,Books - Base,Books,133.19,218.78,SUP_001
2023-12-18,PROD_0028,1.0,560.64,216.59999999999997,16,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-12-18,PROD_0029,2.0,200.16,70.84,75,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-12-18,PROD_0030,0.0,0.0,0.0,49,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-12-18,PROD_0031,0.0,0.0,0.0,28,Books - Blood,Books,383.36,615.73,SUP_002
2023-12-18,PROD_0032,6.0,4070.76,1536.2400000000002,40,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-12-18,PROD_0033,1.0,256.84,63.619999999999976,44,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-12-18,PROD_0034,2.0,965.6,358.64,86,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-12-18,PROD_0035,4.0,3287.24,1524.9599999999998,83,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-12-18,PROD_0036,0.0,0.0,0.0,0,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-12-18,PROD_0037,4.0,2732.0,1257.48,63,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-12-18,PROD_0038,0.0,0.0,0.0,58,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-12-18,PROD_0039,13.0,3451.2400000000002,1632.8000000000002,88,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-12-18,PROD_0040,0.0,0.0,0.0,65,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-12-18,PROD_0041,6.0,2142.2400000000002,909.1800000000001,28,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-12-18,PROD_0042,2.0,1407.6,505.9799999999999,70,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-12-18,PROD_0043,0.0,0.0,0.0,24,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-12-18,PROD_0044,0.0,0.0,0.0,85,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-12-18,PROD_0045,10.0,527.2,96.9,35,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-12-18,PROD_0046,5.0,1863.4,553.7,49,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-12-18,PROD_0047,0.0,0.0,0.0,81,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-12-18,PROD_0048,5.0,2207.95,999.8999999999996,13,Books - Away,Books,241.61,441.59,SUP_007
2023-12-18,PROD_0049,6.0,582.5999999999999,245.27999999999992,80,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-12-18,PROD_0050,4.0,1599.4,753.6400000000001,31,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-12-19,PROD_0001,0.0,0.0,0.0,91,Books - Surface,Books,52.6,80.87,SUP_001
2023-12-19,PROD_0002,3.0,563.73,212.34,86,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-12-19,PROD_0003,0.0,0.0,0.0,13,Books - Show,Books,107.43,184.77,SUP_009
2023-12-19,PROD_0004,5.0,986.3,396.19999999999993,39,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-12-19,PROD_0005,9.0,4665.150000000001,1496.3400000000006,28,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-12-19,PROD_0006,0.0,0.0,0.0,51,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-12-19,PROD_0007,3.0,323.34000000000003,151.17000000000002,41,Toys - Win,Toys,57.39,107.78,SUP_010
2023-12-19,PROD_0008,5.0,3616.5499999999997,1589.0999999999997,8,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-12-19,PROD_0009,2.0,1463.24,489.58000000000004,57,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-12-19,PROD_0010,0.0,0.0,0.0,62,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-12-19,PROD_0011,1.0,130.86,26.640000000000015,8,Books - Finally,Books,104.22,130.86,SUP_004
2023-12-19,PROD_0012,0.0,0.0,0.0,0,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-12-19,PROD_0013,8.0,1998.48,828.8000000000002,51,Toys - Production,Toys,146.21,249.81,SUP_006
2023-12-19,PROD_0014,8.0,2094.0,562.8800000000001,0,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-12-19,PROD_0015,1.0,412.4,103.92999999999995,92,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-12-19,PROD_0016,12.0,4018.68,1180.56,62,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-12-19,PROD_0017,8.0,5179.92,2416.2400000000002,60,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-12-19,PROD_0018,0.0,0.0,0.0,10,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
2023-12-19,PROD_0019,0.0,0.0,0.0,68,Clothing - Dark,Clothing,42.43,81.91,SUP_010
2023-12-19,PROD_0020,0.0,0.0,0.0,49,Clothing - Sea,Clothing,114.19,182.63,SUP_008
2023-12-19,PROD_0021,7.0,1367.31,388.7800000000001,82,Home Appliances - Available,Home Appliances,139.79,195.33,SUP_009
2023-12-19,PROD_0022,0.0,0.0,0.0,40,Books - Answer,Books,138.74,231.37,SUP_010
2023-12-19,PROD_0023,5.0,1871.8000000000002,934.9000000000002,99,Toys - Recently,Toys,187.38,374.36,SUP_003
2023-12-19,PROD_0024,6.0,2726.64,1215.72,76,Books - Drive,Books,251.82,454.44,SUP_002
2023-12-19,PROD_0025,1.0,582.1,264.65000000000003,78,Home Appliances - Spring,Home Appliances,317.45,582.1,SUP_007
2023-12-19,PROD_0026,3.0,185.73,62.339999999999975,55,Books - Figure,Books,41.13,61.91,SUP_008
2023-12-19,PROD_0027,4.0,875.12,342.36,38,Books - Base,Books,133.19,218.78,SUP_001
2023-12-19,PROD_0028,15.0,8409.6,3248.9999999999995,55,Electronics - Top,Electronics,344.04,560.64,SUP_005
2023-12-19,PROD_0029,10.0,1000.8,354.20000000000005,49,Clothing - Early,Clothing,64.66,100.08,SUP_008
2023-12-19,PROD_0030,4.0,3629.32,1719.8400000000001,0,Electronics - Trial,Electronics,477.37,907.33,SUP_005
2023-12-19,PROD_0031,1.0,615.73,232.37,49,Books - Blood,Books,383.36,615.73,SUP_002
2023-12-19,PROD_0032,3.0,2035.38,768.1200000000001,12,Clothing - Husband,Clothing,422.42,678.46,SUP_004
2023-12-19,PROD_0033,3.0,770.52,190.86,94,Home Appliances - Fall,Home Appliances,193.22,256.84,SUP_009
2023-12-19,PROD_0034,0.0,0.0,0.0,23,Electronics - Long,Electronics,303.48,482.8,SUP_002
2023-12-19,PROD_0035,7.0,5752.67,2668.6799999999994,16,Clothing - Prove,Clothing,440.57,821.81,SUP_005
2023-12-19,PROD_0036,3.0,219.03000000000003,103.89000000000001,90,Home Appliances - They,Home Appliances,38.38,73.01,SUP_002
2023-12-19,PROD_0037,2.0,1366.0,628.74,0,Electronics - His,Electronics,368.63,683.0,SUP_009
2023-12-19,PROD_0038,3.0,345.63,126.89999999999999,64,Home Appliances - Commercial,Home Appliances,72.91,115.21,SUP_009
2023-12-19,PROD_0039,3.0,796.44,376.80000000000007,28,Home Appliances - Hospital,Home Appliances,139.88,265.48,SUP_007
2023-12-19,PROD_0040,0.0,0.0,0.0,30,Home Appliances - Hear,Home Appliances,465.17,839.27,SUP_004
2023-12-19,PROD_0041,10.0,3570.4,1515.3000000000002,0,Clothing - Determine,Clothing,205.51,357.04,SUP_006
2023-12-19,PROD_0042,1.0,703.8,252.98999999999995,28,Toys - Religious,Toys,450.81,703.8,SUP_004
2023-12-19,PROD_0043,0.0,0.0,0.0,88,Home Appliances - Example,Home Appliances,41.37,50.34,SUP_009
2023-12-19,PROD_0044,4.0,1438.88,245.52000000000015,14,Home Appliances - Science,Home Appliances,298.34,359.72,SUP_001
2023-12-19,PROD_0045,13.0,685.36,125.97,74,Home Appliances - Write,Home Appliances,43.03,52.72,SUP_006
2023-12-19,PROD_0046,13.0,4844.84,1439.6200000000001,17,Electronics - Result,Electronics,261.94,372.68,SUP_008
2023-12-19,PROD_0047,0.0,0.0,0.0,75,Home Appliances - Raise,Home Appliances,274.22,487.75,SUP_010
2023-12-19,PROD_0048,1.0,441.59,199.97999999999996,74,Books - Away,Books,241.61,441.59,SUP_007
2023-12-19,PROD_0049,5.0,485.5,204.39999999999998,87,Home Appliances - Politics,Home Appliances,56.22,97.1,SUP_006
2023-12-19,PROD_0050,0.0,0.0,0.0,84,Toys - Prove,Toys,211.44,399.85,SUP_001
2023-12-20,PROD_0001,0.0,0.0,0.0,82,Books - Surface,Books,52.6,80.87,SUP_001
2023-12-20,PROD_0002,5.0,939.55,353.9,55,Electronics - Animal,Electronics,117.13,187.91,SUP_001
2023-12-20,PROD_0003,2.0,369.54,154.68,40,Books - Show,Books,107.43,184.77,SUP_009
2023-12-20,PROD_0004,4.0,789.04,316.96,75,Toys - Machine,Toys,118.02,197.26,SUP_001
2023-12-20,PROD_0005,4.0,2073.4,665.0400000000002,35,Home Appliances - Not,Home Appliances,352.09,518.35,SUP_003
2023-12-20,PROD_0006,3.0,2111.4900000000002,674.4000000000003,21,Home Appliances - Capital,Home Appliances,479.03,703.83,SUP_002
2023-12-20,PROD_0007,3.0,323.34000000000003,151.17000000000002,53,Toys - Win,Toys,57.39,107.78,SUP_010
2023-12-20,PROD_0008,0.0,0.0,0.0,98,Clothing - Human,Clothing,405.49,723.31,SUP_009
2023-12-20,PROD_0009,4.0,2926.48,979.1600000000001,97,Electronics - Bar,Electronics,486.83,731.62,SUP_009
2023-12-20,PROD_0010,0.0,0.0,0.0,19,Clothing - Old,Clothing,416.41,705.74,SUP_006
2023-12-20,PROD_0011,0.0,0.0,0.0,43,Books - Finally,Books,104.22,130.86,SUP_004
2023-12-20,PROD_0012,0.0,0.0,0.0,30,Clothing - Themselves,Clothing,492.76,928.49,SUP_002
2023-12-20,PROD_0013,5.0,1249.05,517.9999999999999,25,Toys - Production,Toys,146.21,249.81,SUP_006
2023-12-20,PROD_0014,3.0,785.25,211.08000000000004,44,Home Appliances - Present,Home Appliances,191.39,261.75,SUP_005
2023-12-20,PROD_0015,7.0,2886.8,727.5099999999998,84,Electronics - Value,Electronics,308.47,412.4,SUP_004
2023-12-20,PROD_0016,7.0,2344.2299999999996,688.6599999999999,70,Home Appliances - Training,Home Appliances,236.51,334.89,SUP_009
2023-12-20,PROD_0017,2.0,1294.98,604.0600000000001,47,Home Appliances - High,Home Appliances,345.46,647.49,SUP_001
2023-12-20,PROD_0018,3.0,2283.0,1044.96,31,Home Appliances - Participant,Home Appliances,412.68,761.0,SUP_007
